Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1:Space People Occupant Count [](TimeStep),SPACE2-1:Space People Occupant Count [](TimeStep),SPACE3-1:Space People Occupant Count [](TimeStep),SPACE4-1:Space People Occupant Count [](TimeStep),SPACE5-1:Space People Occupant Count [](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 06/18  11:15:00,26.525000000000002,0.0,0.0,0.0,0.0,0.0,24.10360985983652,23.28787235887692,23.61455351380165,23.362359075875347,23.239969105862727,22.892151527089535,19.741712477066898,16.67215685209223,19.05734396606894,20.092529872368075,24.002447795115003 
 06/18  11:30:00,26.75,0.0,0.0,0.0,0.0,0.0,24.333985009061095,23.420951724532312,23.791426173233027,23.4811747105769,23.36018139076761,22.981493756792837,18.34853944369148,15.161828640737838,17.855797141034103,18.815216577667158,22.899667848622755 
 06/18  11:45:00,26.974999999999998,0.0,0.0,0.0,0.0,0.0,24.570066806005087,23.53757330155763,23.919178727726575,23.58704170347803,23.46692369802212,23.063910626789344,17.293524868462228,14.243594431689104,16.901560699781967,17.79890876197804,22.027293267613885 
 06/18  12:00:00,27.2,0.0,0.0,0.0,0.0,0.0,24.815141022493385,23.63459196035387,23.99477264870941,23.677020868000508,23.55702574455598,23.133680060890647,16.402615780180128,13.647814706415588,16.094362322867397,16.939924564748182,21.264992659508962 
 06/18  12:15:00,27.45,0.0,0.0,0.0,0.0,0.0,25.073481507623356,23.720298017150427,24.036991726033406,23.755748899246747,23.634847855562413,23.194151562458924,15.630459569680212,13.283880895519019,15.407614295976842,16.213522261314253,20.592082789063937 
 06/18  12:30:00,27.7,0.0,0.0,0.0,0.0,0.0,25.345272342182106,23.8055284062721,24.06386420551352,23.83113157260857,23.707256845112926,23.250880072000452,14.891905157613792,13.032077778055168,14.764991566334146,15.548018881735743,19.9572068015611 
 06/18  12:45:00,27.95,0.0,0.0,0.0,0.0,0.0,25.623506335546317,23.878045310328222,24.075128030069116,23.8963161570301,23.769996989527872,23.301557526026155,14.371007274211564,12.958387184266243,14.283960382789644,15.045867398112605,19.47596044692648 
 06/18  13:00:00,28.2,0.0,0.0,0.0,0.0,0.0,25.900341709504335,23.928556542873004,24.075425907991473,23.93790451209667,23.815918230730155,23.341351874039574,14.026332785104714,12.957092498068931,14.020547126159059,14.715950721854156,19.128494570379956 
 06/18  13:15:00,28.474999999999998,0.0,0.0,0.0,0.0,0.0,26.17325450615583,23.97308151515315,24.092891693115124,23.981984464705317,23.871928464533113,23.37728711948366,13.626636661364273,12.730389229005382,13.592469229347799,14.1870863447013,18.706408085435385 
 06/18  13:30:00,28.75,0.0,0.0,0.0,0.0,0.0,26.434452528272757,24.017551736883746,24.13182460603732,24.04281196502566,23.936136205385285,23.414651695311633,13.28173877615393,12.426630426434215,13.10603432905134,13.6975942538281,18.316397170232207 
 06/18  13:45:00,29.025000000000002,0.0,0.0,0.0,0.0,0.0,26.677888609075335,24.084885130674465,24.18208425422018,24.115032316685625,24.028705377912672,23.459351314023145,12.691537205883222,12.039012999970097,12.55067300982273,12.917625241549018,17.797588934232138 
 06/18  14:00:00,29.3,0.0,0.0,0.0,0.0,0.0,26.899663761311842,24.178945916686537,24.24486576842155,24.200015752321413,24.16547434783864,23.515543090795294,11.974917257092912,11.548756776506409,11.899681378428227,11.885424231227532,17.17728325263259 
 06/18  14:15:00,29.625,0.0,0.0,0.0,0.0,0.0,27.102453395024774,24.29206266909277,24.322252631096504,24.29804505821236,24.34156951071961,23.58604906926027,11.166908083298338,10.969825295191981,11.181564709773212,10.698862592702397,16.418930737794398 
 06/18  14:30:00,29.950000000000003,0.0,0.0,0.0,0.0,0.0,27.295051742042578,24.42544116023683,24.415310653618704,24.407139656526233,24.561395031497195,23.671878028466434,10.260974442597359,10.315102453566226,10.42910704219345,9.36658243712165,15.547035076551197 
 06/18  14:45:00,30.275000000000002,0.0,0.0,0.0,0.0,0.0,27.473894665793733,24.524862048121463,24.487950730301748,24.491082792031673,24.7078176662756,23.746320067564117,9.825413051231749,9.986150346041839,10.043563643130952,8.807765916038335,15.08932057469218 
 06/18  15:00:00,30.6,0.0,0.0,0.0,0.0,0.0,27.64228741895758,24.571889818955317,24.51855584293604,24.52946289075849,24.753276058444563,23.791874871191798,9.620124969593974,9.867629273028768,9.88793742062964,8.63140969264768,14.821142648064509 
 06/18  15:15:00,30.85,0.0,0.0,0.0,0.0,0.0,27.801268465522877,24.579566399281713,24.52368296200806,24.541703055189952,24.72545141944259,23.808351179585756,9.614230894211005,9.858056112336257,9.837007742507907,8.783122622963717,14.77840566223638 
 06/18  15:30:00,31.1,0.0,0.0,0.0,0.0,0.0,27.94244845527194,24.551713165608266,24.508071500264446,24.535343220732262,24.638905403169378,23.797590903986205,9.85549134960634,10.022674444726704,9.94909601573059,9.297934687508516,15.00485887130418 
 06/18  15:45:00,31.35,0.0,0.0,0.0,0.0,0.0,28.073612464312937,24.562658693002156,24.513405705514607,24.549878125121264,24.66617922898845,23.79606487616975,9.585754574066556,9.839230039583128,9.71364929788919,8.832943601174165,14.755543214378747 
 06/18  16:00:00,31.6,0.0,0.0,0.0,0.0,0.0,28.196006891155946,24.638515127934475,24.564573906299415,24.6074475855964,24.839868074476367,23.82810201544404,9.085466956875905,9.455324525876293,9.301796072557067,7.9460306841632615,14.327560644811072 
 06/18  16:15:00,31.500000000000004,0.0,0.0,0.0,0.0,0.0,28.30235691921157,24.738142917218827,24.631073014244475,24.677497023226056,24.99304103035065,23.886412858329646,8.579548332860384,9.079525274586118,8.918773055402667,7.257188266179739,13.78481309464641 
 06/18  16:30:00,31.4,0.0,0.0,0.0,0.0,0.0,28.393195823491993,24.845085663418505,24.700808605756002,24.748442836945422,24.999557970023112,23.962627089502014,8.009034582815517,8.64171159727529,8.485350648466238,6.883891501005834,13.070374291257892 
 06/18  16:45:00,31.299999999999997,0.0,0.0,0.0,0.0,0.0,28.481437609114348,24.92734183771468,24.758094233798037,24.80438336978428,24.999960906938753,24.037743458035727,7.704246050009473,8.395344746030858,8.25490657322571,6.778106155593562,12.601802788365376 
 06/18  17:00:00,31.2,0.0,0.0,0.0,0.0,0.0,28.564965829304043,24.968643495938608,24.787169862493492,24.83098299117863,24.999977797024155,24.09362829686322,7.544237572739377,8.26655730918634,8.142104927744938,6.681910201947517,12.248913957770839 
 06/18  17:15:00,30.974999999999998,0.0,0.0,0.0,0.0,0.0,28.642986924317295,24.980939514611084,24.79743760398891,24.839006770773842,24.999983961188942,24.12923574965976,7.482048487112493,8.202399261692932,8.088247825888587,6.590021134178315,12.017754155974501 
 06/18  17:30:00,30.75,0.0,0.0,0.0,0.0,0.0,28.714173270331088,24.975977082462986,24.796879641534343,24.838293076653343,24.999987196832294,24.149976891251743,7.4966676310318405,8.199455837167875,8.082690873142027,6.518675451485393,11.884845898025333 
 06/18  17:45:00,30.525000000000002,0.0,0.0,0.0,0.0,0.0,28.776018349965717,24.934930080765064,24.76975667884341,24.811572439346516,24.999990227203114,24.147036751196353,7.759410349323076,8.420446806648684,8.303746571179147,6.68506220678691,12.071072786583429 
 06/18  18:00:00,30.3,0.0,0.0,0.0,0.0,0.0,28.822446609319375,24.840289618530228,24.696807208517384,24.739035910895424,24.999975825025743,24.107410073127944,8.296246313020987,8.90187393245236,8.7799339847883,6.980031154092202,12.555372118252848 
 06/18  18:15:00,30.0,0.0,0.0,0.0,0.0,0.0,28.85032034961407,24.69329314712772,24.56919495842663,24.611054253083008,24.999962063687615,24.029651701743614,9.137475058249947,9.717926281879315,9.591615250201457,7.396849400424557,13.312757682328012 
 06/18  18:30:00,29.700000000000003,0.0,0.0,0.0,0.0,0.0,28.836686492365708,24.502936972676892,24.391983277480314,24.432828548439204,24.853111975205312,23.915750345782097,10.329146283358313,10.906858254789611,10.775150172003109,8.416161844776468,14.394986226893025 
 06/18  18:45:00,29.400000000000002,0.0,0.0,0.0,0.0,0.0,28.77673030320174,24.313433583892188,24.206816141007945,24.245945560820132,24.644132549297606,23.79413795602217,11.47564820734479,12.100061708408433,11.960606309716582,9.409380949928746,15.340688246977138 
 06/18  19:00:00,29.1,0.0,0.0,0.0,0.0,0.0,28.681451472370803,24.146517144706284,24.03932122346846,24.076323913378324,24.445651491028606,23.686317985089715,12.631833313380923,13.314993571354478,13.172797370133935,10.546002596457285,16.264171858386035 
 06/18  19:15:00,28.750000000000004,0.0,0.0,0.0,0.0,0.0,28.55942826995488,24.003888059901854,23.90062353590777,23.935000123723626,24.27865104923025,23.59544156652797,13.703773431214742,14.378815482948454,14.24217700230517,11.626736780536078,17.10633862701357 
 06/18  19:30:00,28.4,0.0,0.0,0.0,0.0,0.0,28.41376313465889,23.872737188279732,23.777408808896887,23.81145223196304,24.126461737774154,23.513828942865306,14.795604640083312,15.44299993368925,15.291270324155903,12.75184115509289,17.941862838628396 
 06/18  19:45:00,28.049999999999997,0.0,0.0,0.0,0.0,0.0,28.242274303632527,23.729265090459563,23.644006984410545,23.677396538962448,23.93602258312289,23.42412908678213,16.16420324094146,16.773546230937754,16.613721293772088,14.44034358587868,19.027213770673242 
 06/18  20:00:00,27.7,0.0,0.0,0.0,0.0,0.0,28.051431303785066,23.582081032286023,23.51485015866584,23.547778695457847,23.743587048051044,23.331403185327552,17.430833415947504,17.941151049800837,17.75791464364086,15.928928120234204,19.94890633219397 
 06/18  20:15:00,27.4,0.0,0.0,0.0,0.0,0.0,27.84836667681342,23.455537945226276,23.40126991437201,23.433875549664403,23.570959412337462,23.25011025009875,18.649704021141446,19.10312890516471,18.908311914578675,17.455151175043923,20.8266407744198 
 06/18  20:30:00,27.1,0.0,0.0,0.0,0.0,0.0,27.638275182649444,23.351286735681935,23.301619685730127,23.33409884585981,23.42277823950592,23.18256917297639,19.735118920745705,20.17822689694094,19.97315835826609,18.871026842854235,21.602897308965836 
 06/18  20:45:00,26.8,0.0,0.0,0.0,0.0,0.0,27.42483510790506,23.26016259118817,23.210112628990874,23.242635607914682,23.296597588166982,23.123769841921444,20.73114120338397,21.19792817483257,20.983517501087633,20.168968567924082,22.30257884087534 
 06/18  21:00:00,26.5,0.0,0.0,0.0,0.0,0.0,27.209878347707615,23.174543375344378,23.122808556671973,23.155377996477988,23.18507651021146,23.06849121646881,21.682189774992892,22.184220663442133,21.961835527459954,21.37239437662295,22.959422774377956 
 06/18  21:15:00,26.25,0.0,0.0,0.0,0.0,0.0,26.994056107861024,23.08978564914611,23.037829280869122,23.070479349888046,23.081296039749333,23.01066755052126,22.61508863520484,23.132948812450962,22.898579298870246,22.50757002316476,23.623089071093574 
 06/18  21:30:00,26.0,0.0,0.0,0.0,0.0,0.0,26.777605428000076,23.00638555228642,22.955592154009334,22.988271091175022,22.983202787517566,22.949835194584875,23.549575432560715,24.07379461938291,23.82850829850254,23.613139704165775,24.31289958185816 
 06/18  21:45:00,25.75,0.0,0.0,0.0,0.0,0.0,26.561306346078403,22.9260678051153,22.87676056399802,22.909365811867033,22.89102087903127,22.888251739322403,24.475154888634847,25.002624847765063,24.74778386355338,24.686982891967503,25.01638291451721 
 06/18  22:00:00,25.5,0.0,0.0,0.0,0.0,0.0,26.346609321792865,22.84959948086149,22.80146846530562,22.833915645239877,22.804901288075623,22.827932736218727,25.38340110969284,25.91557680669132,25.652576094297842,25.723886351800175,25.717698020293696 
 06/18  22:15:00,25.325,0.0,0.0,0.0,0.0,0.0,26.13508160205021,22.777783902627387,22.72990782206308,22.76215638811381,22.724774647520476,22.7702390020893,26.256887445052996,26.806427133207634,26.536574532791207,26.718621337733907,26.402361502810493 
 06/18  22:30:00,25.15,0.0,0.0,0.0,0.0,0.0,25.927981171423543,22.710138383520167,22.66181660277434,22.693868327809575,22.649922663526603,22.715337830223476,27.101263120682916,27.673579502540107,27.397726798249735,27.67227705122707,27.06615139157762 
 06/18  22:45:00,24.975,0.0,0.0,0.0,0.0,0.0,25.726082528984904,22.645797496833907,22.596787682648788,22.6286701402677,22.579512098236606,22.66286541765049,27.920912303934685,28.51820633645083,28.236952451953258,28.58916996355785,27.710100386271407 
 06/18  23:00:00,24.8,0.0,0.0,0.0,0.0,0.0,25.52973623157754,22.58418136905938,22.534507224962514,22.56627096069324,22.51292228872074,22.612466335746678,28.7195116879398,29.341815654369142,29.0555224121878,29.47333924387293,28.336289830165725 
 06/18  23:15:00,24.650000000000002,0.0,0.0,0.0,0.0,0.0,25.339160430755204,22.527201623784745,22.477414702369405,22.509201331803702,22.452403385428376,22.56441983741217,29.452146739093948,30.086681083713458,29.788707392531606,30.268348591524827,28.93478495516071 
 06/18  23:30:00,24.5,0.0,0.0,0.0,0.0,0.0,25.15462170261276,22.47486686956643,22.42540164654783,22.457362898570583,22.397666780926826,22.51886877969518,30.142737506825114,30.784645314400592,30.474747565896607,31.008025111462587,29.509920344915656 
 06/18  23:45:00,24.349999999999998,0.0,0.0,0.0,0.0,0.0,24.97641479144164,22.426007044259286,22.376996211287615,22.409226404199185,22.34709204595133,22.475661721949017,30.799118689304876,31.445904968787247,31.123955787432294,31.70400971447995,30.061904122616355 
 06/18  24:00:00,24.2,0.0,0.0,0.0,0.0,0.0,24.804820819910486,22.379688991344516,22.331138822194017,22.363644248113246,22.299512172765105,22.434565078804482,31.428209161408006,32.07846972345462,31.74502819574772,32.365493202118415,30.591944305066278 
 06/19  00:15:00,24.049999999999997,0.0,0.0,0.0,0.0,0.0,24.6400344039339,22.3344188219541,22.285655939590608,22.31873353375751,22.253234997786052,22.39520232757462,32.06006454100654,32.72968152031122,32.38264343303226,33.027316765973,31.107351626658513 
 06/19  00:30:00,23.9,0.0,0.0,0.0,0.0,0.0,24.482122347816613,22.290051519059247,22.24083590608333,22.274436276015468,22.207848765559948,22.357336565503523,32.68111033144237,33.36760665077196,33.011636089350375,33.68076883205593,31.60631945206302 
 06/19  00:45:00,23.750000000000004,0.0,0.0,0.0,0.0,0.0,24.331008487696188,22.247084707814093,22.197564619795003,22.231355667743617,22.163928997330125,22.320909387727102,33.28761045878535,33.989727576432585,33.62762342788815,34.31737319836145,32.089466323130566 
 06/19  01:00:00,23.6,0.0,0.0,0.0,0.0,0.0,24.186455860093268,22.20582109079055,22.156198493791,22.189864886724656,22.12190851901078,22.285906984588884,33.877140152246994,34.59299072632635,34.22773560766015,34.93393157743333,32.55700128769118 
 06/19  01:15:00,23.425000000000004,0.0,0.0,0.0,0.0,0.0,24.048158944962623,22.167656061024488,22.11879154645267,22.152365559174267,22.084019382992828,22.25244644305715,34.40966344614942,35.11891757096333,34.74367773222389,35.471015166672984,33.00105686274273 
 06/19  01:30:00,23.25,0.0,0.0,0.0,0.0,0.0,23.916064390063294,22.132664396795438,22.08520415987587,22.118871777570362,22.05013257474461,22.220750825503334,34.9071123678017,35.598336006634824,35.212993681006836,35.95934285389849,33.42319196713848 
 06/19  01:45:00,23.074999999999996,0.0,0.0,0.0,0.0,0.0,23.791216499563923,22.10011754620944,22.054478616068668,22.088206678691506,22.018790261378058,22.190892654647847,35.37630011162841,36.04087572192718,35.64994404946546,36.41913576912458,33.823472757844115 
 06/19  02:00:00,22.9,0.0,0.0,0.0,0.0,0.0,23.673908257777015,22.069395424231978,22.02562752565108,22.05941250963565,21.989443505741473,22.162701525510695,35.822725340541226,36.46347398628955,36.06326302145067,36.85202745981673,34.20600166051749 
 06/19  02:15:00,22.65,0.0,0.0,0.0,0.0,0.0,23.563038168493193,22.03583006128305,21.99299424717154,22.02655003295913,21.95627295467161,22.134386968681163,36.37088359069742,37.00708869535024,36.613669159429584,37.40878947111447,34.61439139253574 
 06/19  02:30:00,22.4,0.0,0.0,0.0,0.0,0.0,23.457401976380318,21.999174507100896,21.957348854199978,21.990325992105785,21.92080224103251,22.105656618323607,36.9699326287724,37.61745039777247,37.22178027357975,38.0054473820353,35.045696521239705 
 06/19  02:45:00,22.15,0.0,0.0,0.0,0.0,0.0,23.356398555976384,21.961725594706838,21.920672011245596,21.95267715173713,21.8850014488903,22.077325021992184,37.60446949699864,38.25977233060382,37.871657675782494,38.64173032727471,35.494519148325764 
 06/19  03:00:00,21.9,0.0,0.0,0.0,0.0,0.0,23.259500039025397,21.92563601580979,21.883868245328543,21.913728649680763,21.849192619866198,22.05021203340573,38.23952921831257,38.922095862411936,38.57247448612536,39.2966939496765,35.951654762875336 
 06/19  03:15:00,21.624999999999996,0.0,0.0,0.0,0.0,0.0,23.165823192203884,21.891247618063364,21.848063343001197,21.875788041577152,21.814064949995853,22.024429232003268,38.868932055760865,39.56468668014461,39.23676723181917,39.93588360607358,36.40068618543943 
 06/19  03:30:00,21.35,0.0,0.0,0.0,0.0,0.0,23.07423861326105,21.858199943216665,21.812920452064613,21.839078599643486,21.779303960091877,21.999604924532616,39.48667452554707,40.20398257883933,39.89464699717184,40.57050451440619,36.841781890080945 
 06/19  03:45:00,21.075000000000003,0.0,0.0,0.0,0.0,0.0,22.983725524660457,21.825112919573346,21.778639971410286,21.802688546729176,21.74341699160057,21.975296124480366,40.10215801454258,40.817760692664436,40.549821634467456,41.236117779981285,37.27720275426705 
 06/19  04:00:00,20.8,0.0,0.0,0.0,0.0,0.0,22.89362748275342,21.791207658030615,21.74378271164122,21.765931313020165,21.707185589225304,21.951220842403256,40.724174455699746,41.45356827903879,41.208739148648846,41.885657659446046,37.70983901343207 
 06/19  04:15:00,20.650000000000002,0.0,0.0,0.0,0.0,0.0,22.80393247834655,21.759972848695064,21.71248304358831,21.734652547818463,21.675527831808406,21.928076088867684,41.26151260490623,41.99213182352391,41.728847730030175,42.42638900378608,38.11897079281566 
 06/19  04:30:00,20.5,0.0,0.0,0.0,0.0,0.0,22.715329307180287,21.73230301566888,21.685202728784045,21.708132602585454,21.648432109680883,21.906167874049743,41.75834661291883,42.4849264469679,42.21233224756551,42.91895455143502,38.51397164806179 
 06/19  04:45:00,20.349999999999998,0.0,0.0,0.0,0.0,0.0,22.628977758148825,21.706821834179433,21.660141114282286,21.683690105086978,21.623549937202817,21.88528499765573,42.22707333138248,42.94772797104374,42.66695737271213,43.38131975640225,38.89529803319498 
 06/19  05:00:00,20.2,0.0,0.0,0.0,0.0,0.0,22.549701197932738,21.694186632794512,21.655560429014898,21.68592011033108,21.611789395720663,21.874427503493607,42.311614636704476,42.84062316464666,42.37848608279153,43.453553339508794,38.910002202030725 
